src_lang,tgt_lang,src_text,mt_text,hall_spans,class_hall,src_text_normalized,mt_text_normalized,direction,score_comet_qe,score_labse,score_laser,score_xnli,prediction,prediction_class
eng_Latn,spa_Latn,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccdddddddddddddddddddddddddeeeeeeeeeeeeeeeeffffffffffffffffffgggggggggggggggggggghhhhhhhhhhhhhhhhhiiiiiiiiiiiiiiiijjjjjjjjjjjjjjjjjjjjjkkkkkkkkkkkkkkkkkkklllllllllllllllllllllllmmmmmmmmmmmmmmmmmmmnnnnnnnnnnnnnnnnnooooooooooooooooooooppppppppppppppppppppqjko8k huwu3u 33333333333efwwwwwwiop56 33fvg,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbabbbbbbcccccccc ccccccccccccccc ccccccddddddddddddddddeeeeeeeeeeeeeeeeeeeeeffffffff ffffffffgggggggggggggggghghghghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbabbbbbbcccccccc ccccccccccccccc ccccccddddddddddddddddeeeeeeeeeeeeeeeeeeeeeffffffff ffffffffgggggggggggggggghghghghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1_No_hallucination,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccdddddddddddddddddddddddddeeeeeeeeeeeeeeeeffffffffffffffffffgggggggggggggggggggghhhhhhhhhhhhhhhhhiiiiiiiiiiiiiiiijjjjjjjjjjjjjjjjjjjjjkkkkkkkkkkkkkkkkkkklllllllllllllllllllllllmmmmmmmmmmmmmmmmmmmnnnnnnnnnnnnnnnnnooooooooooooooooooooppppppppppppppppppppqjko8k huwu3u 33333333333efwwwwwwiop56 33fvg,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbabbbbbbcccccccc ccccccccccccccc ccccccddddddddddddddddeeeeeeeeeeeeeeeeeeeeeffffffff ffffffffgggggggggggggggghghghghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,eng_Latn_spa_Latn,1.8974896669387813,-0.19889612,-0.6907873,-0.75069183,"Based on the provided translation, it can be determined that there are no hallucinations present in the target translation. Instead, the translation appears to be faithful to the original source sentence in terms of content and meaning.",
eng_Latn,spa_Latn,"It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.","Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.","Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.",1_No_hallucination,"It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.","Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.",eng_Latn_spa_Latn,0.8222871422767639,-0.9323449,-0.95249754,-0.9994746,"1. It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.",2_Small_hallucination
eng_Latn,spa_Latn,"The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.","El problema es que la nieve es pegajosa, por lo que se necesita un poco de desvío, y el desvío de la nieve puede ser el resultado.","El problema es que la nieve es pegajosa, por lo que se necesita un poco de <<<desvío, y el desvío de>>> la nieve puede ser el resultado.",3_Partial_hallucination,"The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.","El problema es que la nieve es pegajosa, por lo que se necesita un poco de desvío, y el desvío de la nieve puede ser el resultado.",eng_Latn_spa_Latn,1.389817863702774,-0.81842893,-0.8736519,-0.5380935,The target sentence is not hallucinated.,2_Small_hallucination
eng_Latn,spa_Latn,:::Jeez.,¿Por qué no lo haces?,<<<¿Por qué no lo haces?>>>,4_Full_hallucination,:::Jeez.,¿Por qué no lo haces?,eng_Latn_spa_Latn,1.160216435790062,-0.26186153,-0.3309272,-0.13938133,"If you want to learn how to throw a buffalo and get it back into your hand, make sure you have one that' s suitable for the return.",
eng_Latn,spa_Latn,"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.","La hoja de hielo moderna tiene un doble borde, con un hueco en el que se puede ver el hielo, incluso si se encuentra inclinado a un lado o a otro de la misma.","La hoja de hielo moderna tiene un doble borde, con un hueco <<<en el que se puede ver>>> el hielo, incluso si se encuentra inclinado <<<a un lado o a otro de la misma>>>.",3_Partial_hallucination,"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.","La hoja de hielo moderna tiene un doble borde, con un hueco en el que se puede ver el hielo, incluso si se encuentra inclinado a un lado o a otro de la misma.",eng_Latn_spa_Latn,1.3697298169136047,-0.76838994,-0.83563226,-0.9974024,"1. If you want to learn how to throw a <<< buffalo >>> and get it back into your hand, make sure you have one that' s suitable for the return.",2. Small hallucination
eng_Latn,spa_Latn,"I'm glad Larry Grayson never edited Wikipedia, he would have had a dreadful time.","Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.","Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.",1_No_hallucination,"I'm glad Larry Grayson never edited Wikipedia, he would have had a dreadful time.","Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.",eng_Latn_spa_Latn,0.5934110581874847,-0.9530109,-0.91153604,-0.99944216,"1. The target sentence is: Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.",2. The hallucination classification label is: 2_Small_hallucination
eng_Latn,spa_Latn,"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.","El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.","El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.",1_No_hallucination,"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.","El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.",eng_Latn_spa_Latn,0.4681835770606994,-0.9278097,-0.9576031,-0.9994785,"The target sentence is: ""El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaron sus alianzas para mantener el equilibrio.""","The hallucination classification label on a new line is: ""2_Small_hallucination"""
eng_Latn,spa_Latn,"z, , 2010-11-0104:56",Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social.,<<<Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social>>>.,4_Full_hallucination,"z, , 2010-11-0104:56",Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social.,eng_Latn_spa_Latn,1.4996341168880465,-0.08988238,-0.33748063,-5.327009e-05,The target translation contains no hallucinations.,
eng_Latn,spa_Latn,Cold weather is perhaps the only real danger the unprepared will face.,El frío es quizás el único peligro real al que se enfrentan los no preparados.,El frío es quizás el único peligro real al que se enfrentan los no preparados.,1_No_hallucination,Cold weather is perhaps the only real danger the unprepared will face.,El frío es quizás el único peligro real al que se enfrentan los no preparados.,eng_Latn_spa_Latn,0.5030533671379089,-0.9097684,-0.89821327,-0.9994475,"The target sentence, with hallucinated words or phrases marked using <<< >>>.",
eng_Latn,spa_Latn,"Once an AFD has concluded, only another AFD may delete the article.","Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.","Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.",1_No_hallucination,"Once an AFD has concluded, only another AFD may delete the article.","Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.",eng_Latn_spa_Latn,1.191146120429039,-0.59949964,-0.78349525,-0.77573943,"1. Target translation: Una vez que haya terminado el proceso, sólo se puede eliminar el artículo. (1_No_hallucination)",
eng_Latn,spa_Latn,"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.","Si estuvieras en la superficie de Io, pesarías menos que en la Tierra.","Si estuvieras en la superficie de Io, pesarías menos que en la Tierra.",1_No_hallucination,"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.","Si estuvieras en la superficie de Io, pesarías menos que en la Tierra.",eng_Latn_spa_Latn,0.8405522853136063,-0.7801757,-0.7520491,-0.01967103,Here's your response in **exactly** the following format:,
eng_Latn,spa_Latn,"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.","Nacido en la capital de Croacia, se hizo famoso por su participación en el partido del Partido Comunista.","Nacido en la capital de Croacia, se hizo famoso por su participación <<<en el partido del Partido Comunista>>>.",3_Partial_hallucination,"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.","Nacido en la capital de Croacia, se hizo famoso por su participación en el partido del Partido Comunista.",eng_Latn_spa_Latn,0.6866056025028229,-0.635014,-0.7603018,-4.235188e-06,The target sentence contains hallucinations.,
eng_Latn,spa_Latn,The first economic reforms were made under the leadership of Deng Xiaoping.,Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,1_No_hallucination,The first economic reforms were made under the leadership of Deng Xiaoping.,Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,eng_Latn_spa_Latn,0.2322254776954651,-0.9383292,-0.93914866,-0.9991762,"The target sentence is: ""Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping."".",
eng_Latn,spa_Latn,* Thanks for voting and supporting us against the anon. user- and also just wanted to say that I liked your page on stupid edits. =D,"Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan las cosas de las que me hablas en mi página. ""","Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan <<<las cosas de las que me hablas en>>> mi página. """,3_Partial_hallucination,* Thanks for voting and supporting us against the anon. user- and also just wanted to say that I liked your page on stupid edits. =D,"Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan las cosas de las que me hablas en mi página. """,eng_Latn_spa_Latn,1.0015402399003506,-0.61609125,-0.72852397,-0.008578736,The target sentence includes the following hallucinations:,
eng_Latn,spa_Latn,"These plants look like a small palm tree with a crown of sharp, spiky leaves.",Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta.,Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta.,1_No_hallucination,"These plants look like a small palm tree with a crown of sharp, spiky leaves.",Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta.,eng_Latn_spa_Latn,0.6505829393863678,-0.8399179,-0.88213634,-0.99656373,1. Target translation: Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta. 2. Classification label: 2_Small_hallucination,
eng_Latn,spa_Latn,"a nasty hoe from adams county, ohio","Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el estado de Ohio.","<<<Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el>>> estado de Ohio.",3_Partial_hallucination,"a nasty hoe from adams county, ohio","Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el estado de Ohio.",eng_Latn_spa_Latn,1.493971973657608,-0.4293536,-0.68887275,-6.9227084e-05,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.",
eng_Latn,spa_Latn,GO FU9K YOURSELF AND DIE YOU FU (KING PIECE OF SHlT I'M GOING TO FU (KING KILL YOU C0CKSU (KER YOU HEAR ME I'M GOING TO FU (KING KILL YOU AND CHOP YOUR HEAD OFF AND STICK MY FU (KING CO (K DOWN YOUR THROAT,Yo voy a FU (Rey te matará C0CKSU) Me escuchas que voy a Fu (Rey matará a ti y cortar la cabeza y meter mi FU (King CO (K Down tu garganta),<<<Yo>>> voy a FU (Rey te matará C0CKSU) Me escuchas que voy a Fu (Rey matará a ti y cortar la cabeza y meter mi FU (King CO (K Down tu garganta),2_Small_hallucination,GO FU9K YOURSELF AND DIE YOU FU (KING PIECE OF SHlT I'M GOING TO FU (KING KILL YOU C0CKSU (KER YOU HEAR ME I'M GOING TO FU (KING KILL YOU AND CHOP YOUR HEAD OFF AND STICK MY FU (KING CO (K DOWN YOUR THROAT,Yo voy a FU (Rey te matará C0CKSU) Me escuchas que voy a Fu (Rey matará a ti y cortar la cabeza y meter mi FU (King CO (K Down tu garganta),eng_Latn_spa_Latn,2.545603394508362,-0.82416874,-0.28082156,-0.7127239,Output:,
eng_Latn,spa_Latn,They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.,Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,1_No_hallucination,They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.,Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,eng_Latn_spa_Latn,0.5765106678009033,-0.7993797,-0.86745465,-0.023452321,"1. The target sentence, with hallucinated words or phrases marked using <<<  >>>.",
eng_Latn,spa_Latn,"::::::For what it's worth, I'd oppose a merge, too.","Por lo que vale, yo también me opondría a una fusión.","Por lo que vale, yo también me opondría a una fusión.",1_No_hallucination,"::::::For what it's worth, I'd oppose a merge, too.","Por lo que vale, yo también me opondría a una fusión.",eng_Latn_spa_Latn,0.8717536330223083,-0.6854917,-0.70736027,-0.9993379,"The target sentence is ""Por lo que vale, yo también me opondría a una fusión.""",
eng_Latn,spa_Latn,It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.,No se sabe en este momento qué cargos se presentarán o qué llevó a las autoridades al niño pero los procedimientos juveniles han comenzado en la corte federal.,No se sabe en este momento qué cargos se presentarán o qué llevó a las autoridades al niño pero los procedimientos juveniles han comenzado en la corte federal.,1_No_hallucination,It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.,No se sabe en este momento qué cargos se presentarán o qué llevó a las autoridades al niño pero los procedimientos juveniles han comenzado en la corte federal.,eng_Latn_spa_Latn,0.912736639380455,-0.95027876,-0.9485401,-0.99948674,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.",
