src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label
spa_Latn,eng_Latn,"En caso de viajar con una computadora portátil o una tableta, guarde una copia en la memoria o en el disco a la que pueda acceder sin servicio de Internet.","If you are traveling with a laptop or tablet, keep a copy in your memory or disk that you can access without internet access.","If you are traveling with a laptop or tablet, keep a copy in your memory or disk that you can access without internet access.",1_No_hallucination,"Source sentence: En caso de viajar con una computadora portátil o una tableta, guarde una copia en la memoria o en el disco a la que pueda acceder sin servicio de Internet.

Target translation: If you are traveling with a <<<laptop or tablet>>> , keep a copy in your memory or disk that you can access without internet access.

2_Small_hallucination","Target translation: If you are traveling with a <<<laptop or tablet>>> , keep a copy in your memory or disk that you can access without internet access.",small_hallucination
spa_Latn,eng_Latn,Negrö de miërdä!! por ke ocultas mi respuesta pa ti y pa todos los gay de esta pagina de mrd??!!,"Why don't you tell me what you're talking about, and I'll tell you what I'm saying.","Why <<<don't you tell me what you're talking about, and I'll tell you what I'm saying>>>.",4_Full_hallucination,"1. Why don't you <<<tell>>> me what you're talking about, and I'll <<<tell>>> you what I'm saying.

2_No_hallucination 

Note: The translation is quite literal and conveys the same meaning as the source sentence, with no significant changes or additions that would be considered hallucinations.","1. Why don't you <<<tell>>> me what you're talking about, and I'll <<<tell>>> you what I'm saying.",no_hallucination
spa_Latn,eng_Latn,"Los sijs tienen la convicción de que su credo constituye una religión desligada del hinduismo, pero reconocen sus orígenes y tradiciones hindúes.","The Sikhs are convinced that their creed is a religion detached from Hinduism, but they recognize their Hindu origins and traditions.","The Sikhs are convinced that their creed is a religion detached from Hinduism, but they recognize their Hindu origins and traditions.",1_No_hallucination,"Source sentence: Los sijs tienen la convicción de que su credo constituye una religión desligada del hinduismo, pero reconocen sus orígenes y tradiciones hindúes.

Target translation: The Sikhs are convinced that their creed is a religion detached from Hinduism, but they recognize their <<<Hindu>>> origins and <<<traditions>>>, with <<<Hindu>>> being a hallucination in the context of Sikhism.

2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,"Haga averiguaciones en la institución y en la oficina de inmigración del destino donde pretende estudiar, a fin de tomar conocimiento en detalle los requisitos.",Make inquiries at the institution and immigration office of the destination where you wish to study in order to obtain detailed knowledge of the requirements.,Make inquiries at the institution and immigration office of the destination where you wish to study in order to obtain detailed knowledge of the requirements.,1_No_hallucination,"Source sentence: Haga averiguaciones en la institución y en la oficina de inmigración del destino donde pretende estudiar, a fin de tomar conocimiento en detalle los requisitos.

Target translation: Make inquiries at the institution and immigration office of the destination where you wish to study in order to obtain <<<detailed>>> knowledge of the requirements.

1. The target sentence, with hallucinated words or phrases marked using <<< >>>.
Make inquiries at the institution and immigration office of the destination where you wish to study in order to obtain <<<detailed>>> knowledge of the requirements.

2. The hallucination classification label on a new line.
2_Small_hallucination",Make inquiries at the institution and immigration office of the destination where you wish to study in order to obtain <<<detailed>>> knowledge of the requirements.,small_hallucination
spa_Latn,eng_Latn,La aeronave viajaba hacia Irkutsk y la guiaban tropas del interior.,The plane was on its way to Irkutsk and was guided by internal troops.,The plane was on its way to Irkutsk and was guided by internal troops.,1_No_hallucination,"1. The plane was on its way to Irkutsk and was guided by <<<internal>>> troops.

2_No_hallucination",1. The plane was on its way to Irkutsk and was guided by <<<internal>>> troops.,no_hallucination
spa_Latn,eng_Latn,"El riego, sabe usted...","The irrigation, you know...","The irrigation, you know...",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.
The irrigation, you know...

2. The classification label on a new line.

1_No_hallucination 

There are no hallucinations present in the target sentence as it only contains one word ""know"" which is actually translating part of the source sentence (""sabe usted..."").","The irrigation, you know...",no_hallucination
spa_Latn,eng_Latn,"Muy poco inteligente esa afirmacion, si los antifascistas creen eso, creo que la poca intleigencia q tienen se les a acabó, haber si estudiamos algos vagos comunistas.","Very unintelligent that statement, if the anti-fascists believe that, I think the little intelligence they have is gone, there if we study some vague communist algae.","Very unintelligent that statement, if the anti-fascists believe that, I think the little intelligence they have is gone, there if we study some vague communist <<<algae>>>.",2_Small_hallucination,"**Target sentence:** Very unintelligent that <<<statement>>> , if the anti-fascists believe that, I think the little intelligence they have is gone, there if we study some vague communist algae.

**3_Partial_hallucination**

(Note: The original source sentence contains a mention of ""comunistas"", but the target translation introduces additional information about ""algae"" which is unrelated to the context. This qualifies as a partial hallucination.)","**Target sentence:** Very unintelligent that <<<statement>>> , if the anti-fascists believe that, I think the little intelligence they have is gone, there if we study some vague communist algae.",partial_hallucination
spa_Latn,eng_Latn,"¿Qué efecto tendría en mí la gravedad de Io? Si usted se encontrara en la superficie del satélite, su peso sería menor que en la Tierra.","If you were on the surface of the satellite, its weight would be less than Earth's.","If you were on the surface of the satellite, its weight would be less than Earth's.",1_No_hallucination,"Source sentence: ¿Qué efecto tendría en mí la gravedad de Io? Si usted se encontrara en la superficie del satélite, su peso sería menor que en la Tierra.

Target translation: If you were on the surface of the <<<satellite>>> (Io is not mentioned in target), its weight would be less than Earth's. 

2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,"Se cree que Allen, de las personas más pudientes del globo, ha invertido buena parte de su fortuna en exploraciones marinas y el motivo de encarar la búsqueda de los Musashi fue el interés que siempre tuvo en la guerra.","Allen, one of the wealthiest people on the globe, is believed to have invested much of his fortune in marine exploration and the reason for facing the search for the Musashi was his ever-present interest in war.","Allen, one of the wealthiest people on the globe, is believed to have invested much of his fortune in marine exploration and the reason for facing the search for the Musashi was his ever-present interest in war.",1_No_hallucination,"1. Se cree que Allen, de las personas más pudientes del globo, ha invertido buena parte de su fortuna en <<<exploraciones marinas>>> y el motivo de encarar la búsqueda de los Musashi fue el interés que siempre tuvo en la guerra.

2_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"El tipo Pureland es un origami en el que solo se permite realizar pliegue a la vez, no se pueden hacer aquellos que son más complejos, como los inversos, y todos tienen ubicaciones sencillas.","The Pureland type is an origami that only allows folding at a time, you can't make those that are more complex, like inverters, and they all have simple locations.","The Pureland type is an origami that only allows folding at a time, you can't make those that are more complex, like inverters, and they all have simple locations.",1_No_hallucination,"1. The Pureland type is an origami that only allows folding at a time, you can't make those that are more complex, like <<<inverters>>> and they all have simple locations.

2_Small_hallucination","1. The Pureland type is an origami that only allows folding at a time, you can't make those that are more complex, like <<<inverters>>> and they all have simple locations.",small_hallucination
