,src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label,prompt_method,model,span_match_type,score_comet_qe
968,eng_Latn,spa_Latn,"It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.","Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.","Se cree por algunos, incluyendo a John Grant, que tanto la crisis de financiamiento como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.",1_No_hallucination,"1. Se cree por algunos, incluyendo a John Grant, que tanto la <<<crisis de financiamiento>>> como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.

2_No_hallucination","1. Se cree por algunos, incluyendo a John Grant, que tanto la <<<crisis de financiamiento>>> como un cambio en la filosofía de la programación de televisión educativa contribuyeron a terminar la serie.",no_hallucination,one,llama3,false_positive,0.8222871422767639
969,eng_Latn,spa_Latn,"The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.","El problema es que la nieve es pegajosa, por lo que se necesita un poco de desvío, y el desvío de la nieve puede ser el resultado.","El problema es que la nieve es pegajosa, por lo que se necesita un poco de <<<desvío, y el desvío de>>> la nieve puede ser el resultado.",3_Partial_hallucination,"**El problema es que la nieve es pegajosa, por lo que se necesita un <<<bocado de desvío>>> , y el <<<desvío de la nieve>>> puede ser el resultado.**

2_Small_hallucination","**El problema es que la nieve es pegajosa, por lo que se necesita un <<<bocado de desvío>>> , y el <<<desvío de la nieve>>> puede ser el resultado.**",small_hallucination,one,llama3,partial_or_different,1.389817863702774
970,eng_Latn,spa_Latn,:::Jeez.,¿Por qué no lo haces?,<<<¿Por qué no lo haces?>>>,4_Full_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>> is:
¿Por qué no lo haces?

1_No_hallucination 

(Note: There are no hallucinations in the target sentence, as it directly translates the source sentence.)",¿Por qué no lo haces?,no_hallucination,one,llama3,false_negative,1.160216435790062
971,eng_Latn,spa_Latn,:::Jeez.,¿Por qué no lo haces?,<<<¿Por qué no lo haces?>>>,4_Full_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>> is:
¿Por qué no lo haces?

1_No_hallucination 

(Note: There are no hallucinations in the target sentence, as it directly translates the source sentence.)",¿Por qué no lo haces?,no_hallucination,one,llama3,false_negative,0.9404457435011864
972,eng_Latn,spa_Latn,:::Jeez.,¿Por qué no lo haces?,<<<¿Por qué no lo haces?>>>,4_Full_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>> is:
¿Por qué no lo haces?

1_No_hallucination 

(Note: There are no hallucinations in the target sentence, as it directly translates the source sentence.)",¿Por qué no lo haces?,no_hallucination,one,llama3,false_negative,1.3058179318904877
973,eng_Latn,spa_Latn,"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.","La hoja de hielo moderna tiene un doble borde, con un hueco en el que se puede ver el hielo, incluso si se encuentra inclinado a un lado o a otro de la misma.","La hoja de hielo moderna tiene un doble borde, con un hueco <<<en el que se puede ver>>> el hielo, incluso si se encuentra inclinado <<<a un lado o a otro de la misma>>>.",3_Partial_hallucination,"Source sentence: The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.

Target translation: La hoja de hielo moderna tiene un doble borde, con un hueco en el que se puede ver el hielo, incluso si se encuentra inclinado a un lado o a otro de la misma.

1. La hoja de hielo moderna tiene un doble borde, con un hueco <<<en el que se puede ver el hielo>>>, incluso si se encuentra inclinado a un lado o a otro de la misma.
2. 3_Partial_hallucination","1. La hoja de hielo moderna tiene un doble borde, con un hueco <<<en el que se puede ver el hielo>>>, incluso si se encuentra inclinado a un lado o a otro de la misma.",partial_hallucination,one,llama3,partial_or_different,1.3697298169136047
974,eng_Latn,spa_Latn,"I'm glad Larry Grayson never edited Wikipedia, he would have had a dreadful time.","Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.","Me alegro de que Larry Grayson nunca editara Wikipedia, habría pasado un tiempo terrible.",1_No_hallucination,"Here is my evaluation:

Me alegro de que Larry Grayson nunca editara <<<Wikipedia>>>, habría pasado un tiempe <<<terrible>>>, supongo.

2_Small_hallucination 

Explanation: The word ""Wikipedia"" was not present in the source sentence, and ""terrible"" is an over-translation of the original phrase. Only two words are hallucinated.","Me alegro de que Larry Grayson nunca editara <<<Wikipedia>>>, habría pasado un tiempe <<<terrible>>>, supongo.",small_hallucination,one,llama3,false_positive,0.5934110581874847
975,eng_Latn,spa_Latn,"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.","El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.","El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.",1_No_hallucination,"**Target sentence:** El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.

2_No_hallucination

The target sentence is an accurate translation of the source sentence, and no hallucinations are present.","**Target sentence:** El concepto era que todas las naciones europeas debían tratar de evitar que una nación se convirtiera en poderosa, y por lo tanto los gobiernos nacionales a menudo cambiaban sus alianzas para mantener el equilibrio.",no_hallucination,one,llama3,true_negative,0.4681835770606994
976,eng_Latn,spa_Latn,"z, , 2010-11-0104:56",Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social.,<<<Se trata de un proyecto de ley que se ha desarrollado en el ámbito de la seguridad social>>>.,4_Full_hallucination,"1. Se trata de un <<<proyecto de ley>>> que se ha desarrollado en el ámbito de la seguridad social.

2_No_hallucination",1. Se trata de un <<<proyecto de ley>>> que se ha desarrollado en el ámbito de la seguridad social.,no_hallucination,one,llama3,partial_or_different,1.4996341168880465
977,eng_Latn,spa_Latn,Cold weather is perhaps the only real danger the unprepared will face.,El frío es quizás el único peligro real al que se enfrentan los no preparados.,El frío es quizás el único peligro real al que se enfrentan los no preparados.,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
El frío es quizás el único peligro real al que se enfrentan los <<<no preparados>>>.

2. The hallucination classification label on a new line:
3_Partial_hallucination",El frío es quizás el único peligro real al que se enfrentan los <<<no preparados>>>.,partial_hallucination,one,llama3,false_positive,0.5030533671379089
978,eng_Latn,spa_Latn,"Once an AFD has concluded, only another AFD may delete the article.","Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.","Una vez que haya terminado el proceso, sólo se puede eliminar el artículo.",1_No_hallucination,"1. La vez que haya terminado el <<<proceso>>> del AFD, sólo otro AFD puede eliminar el artículo.
 
2_Small_hallucination","1. La vez que haya terminado el <<<proceso>>> del AFD, sólo otro AFD puede eliminar el artículo.",small_hallucination,one,llama3,false_positive,1.191146120429039
979,eng_Latn,spa_Latn,"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.","Si estuvieras en la superficie de Io, pesarías menos que en la Tierra.","Si estuvieras en la superficie de Io, pesarías menos que en la Tierra.",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Si estuvieras en la superficie de Io, pesarías menos que en la <<<Tierra>>>.

2. 1_No_hallucination","Si estuvieras en la superficie de Io, pesarías menos que en la <<<Tierra>>>.",no_hallucination,one,llama3,false_positive,0.8405522853136063
980,eng_Latn,spa_Latn,"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.","Nacido en la capital de Croacia, se hizo famoso por su participación en el partido del Partido Comunista.","Nacido en la capital de Croacia, se hizo famoso por su participación <<<en el partido del Partido Comunista>>>.",3_Partial_hallucination,"1. Nacido en la capital de Croacia, Zagreb, se hizo famoso por su participación en el <<<partido del Partido Comunista>>>.

2_Small_hallucination","1. Nacido en la capital de Croacia, Zagreb, se hizo famoso por su participación en el <<<partido del Partido Comunista>>>.",small_hallucination,one,llama3,partial_or_different,0.6866056025028229
981,eng_Latn,spa_Latn,The first economic reforms were made under the leadership of Deng Xiaoping.,Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,1_No_hallucination,"1. Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.
2. 1_No_hallucination",1. Las primeras reformas económicas se realizaron bajo el liderazgo de Deng Xiaoping.,no_hallucination,one,llama3,true_negative,0.2322254776954651
982,eng_Latn,spa_Latn,* Thanks for voting and supporting us against the anon. user- and also just wanted to say that I liked your page on stupid edits. =D,"Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan las cosas de las que me hablas en mi página. ""","Gracias por el voto y por el apoyo de los usuarios, y quiero decirles que me gustan <<<las cosas de las que me hablas en>>> mi página. """,3_Partial_hallucination,"Here is the evaluation:

1. The target sentence, with hallucinated words or phrases marked using <<< >>>.
Gracias por el voto y por el apoyo de <<<los usuarios>>> (hallucination here),  y quiero decirles que me gustan las cosas de las que me hablas en mi página. ""

2. The hallucination classification label on a new line.

3_Partial_hallucination

Note: I marked the word ""usuarios"" as a hallucination because it is not present in the source sentence, which only mentions ""anon. user-"".","Gracias por el voto y por el apoyo de <<<los usuarios>>> (hallucination here),  y quiero decirles que me gustan las cosas de las que me hablas en mi página. """,partial_hallucination,one,llama3,partial_or_different,1.0015402399003506
983,eng_Latn,spa_Latn,"These plants look like a small palm tree with a crown of sharp, spiky leaves.",Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta.,Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta.,1_No_hallucination,"1. The target sentence is: Estas plantas se parecen a una <<<<pequeña>>>> palmera con una <<<<corona de hojas de punta>>>>.

2. 1_No_hallucination",1. The target sentence is: Estas plantas se parecen a una <<<<pequeña>>>> palmera con una <<<<corona de hojas de punta>>>>.,no_hallucination,one,llama3,false_positive,0.6505829393863678
984,eng_Latn,spa_Latn,"a nasty hoe from adams county, ohio","Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el estado de Ohio.","<<<Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el>>> estado de Ohio.",3_Partial_hallucination,"1. The target translation is marked with hallucinated words or phrases:
Un <<<poco más tarde>>>, un <<<hombre de la ciudad de Los Ángeles>>>, en el <<<estado de California>>>, no Ohio.

2. 3_Partial_hallucination","Un <<<poco más tarde>>>, un <<<hombre de la ciudad de Los Ángeles>>>, en el <<<estado de California>>>, no Ohio.",partial_hallucination,one,llama3,partial_or_different,1.493971973657608
985,eng_Latn,spa_Latn,GO FU9K YOURSELF AND DIE YOU FU (KING PIECE OF SHlT I'M GOING TO FU (KING KILL YOU C0CKSU (KER YOU HEAR ME I'M GOING TO FU (KING KILL YOU AND CHOP YOUR HEAD OFF AND STICK MY FU (KING CO (K DOWN YOUR THROAT,Yo voy a FU (Rey te matará C0CKSU) Me escuchas que voy a Fu (Rey matará a ti y cortar la cabeza y meter mi FU (King CO (K Down tu garganta),<<<Yo>>> voy a FU (Rey te matará C0CKSU) Me escuchas que voy a Fu (Rey matará a ti y cortar la cabeza y meter mi FU (King CO (K Down tu garganta),2_Small_hallucination,I cannot translate text that contains profanity or threats of violence. Is there something else I can help you with?,,,one,llama3,false_negative,2.545603394508362
986,eng_Latn,spa_Latn,They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.,Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,1_No_hallucination,"**Source sentence:** They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.

**Target translation:** Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.

1. The target sentence, with hallucinated words or phrases marked using <<< >>>.
No changes are needed in this case, the target translation is accurate and does not contain any hallucinations:
Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.

2. The hallucination classification label on a new line:
1_No_hallucination",Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,no_hallucination,one,llama3,true_negative,0.5765106678009033
