src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output
spa_Latn,eng_Latn,"Las avalanchas no son algo anormal; las pendientes pronunciadas únicamente resisten cierta cantidad de nieve, por lo que el exceso caerá en forma de aludes.","The avalanches are not unusual; the steep slopes only withstand a certain amount of snow, so the excess will fall in the form of alluvions.","The avalanches are not unusual; the steep slopes only withstand a certain amount of snow, so the excess will fall in the form of alluvions.",1_No_hallucination,"1. The avalanches are not unusual; the steep slopes only withstand a certain amount of snow, so the excess will fall in the form of alluvions. <<< >>>
2. 3_Partial_hallucination"
spa_Latn,eng_Latn,"Presidentes de la Generalitat nacidos en Andalucía: Luis de Tena, Guadix (Granada) Alfonso de Sotomayor, Carmona (Sevilla).",President of the General Assembly of the United States of America (U.S.A.) who was born in Andalusia.,President of the General <<<Assembly of the United States of America (U.S.A.)>>> who was born in Andalusia.,3_Partial_hallucination,"1.  Presidentes de la Generalitat nacidos en Andalucía: Luis de Tena, Guadix (Granada) Alfonso de Sotomayor, Carmona (Sevilla). 
2. 2_Small_hallucination 


**Explanation:**

* **Hallucination:** The translation introduces the concept of ""President of the General Assembly of the United States of America"" which is not present in the source sentence.  
* **Classification:**  This falls under a ""small hallucination"" as only one portion of the target sentence contains an unrelated element. 


Let me know if you'd like to test this process with another translation!"
spa_Latn,eng_Latn,Instintos asesinos : «Daría todo lo que fuese por machacarle la cabeza como a una nuez a ese cerdo con patas llamado bibliotecario Drini »,I'd give it all away if I'd just cut off the head like a nut for a pig named Dr. Dre.,I'd give it all away if I'd just cut off the head like a nut for a pig named Dr. Dre.,1_No_hallucination,"1.  I'd give it all away if I'd just cut off the head like a nut for a pig named Dr. Dre. <<< >>> Daría todo lo que fuese por machacarle la cabeza como a una nuez a ese cerdo con patas llamado bibliotecario Drini 
2.  3_Partial_hallucination"
spa_Latn,eng_Latn,"Desde ya, un corredor de la media milla de primera categoría, que puede superar los dos minutos, debe tener un buen nivel de velocidad, pero debe cultivar la resistencia a toda costa.","From now on, a first-class half-mile runner, who can exceed two minutes, must have a good level of speed, but must cultivate endurance at all costs.","From now on, a first-class half-mile runner, who can exceed two minutes, must have a good level of speed, but must cultivate endurance at all costs.",1_No_hallucination,"1. From now on, a first-class half-mile runner, who can exceed two minutes, must have a good level of speed, but must cultivate endurance at all costs. <<< >>>
2. 2_Small_hallucination"
spa_Latn,eng_Latn,"están locos o que, el almuerzo no es la comida principal, si no la comida que está a mitad entre el desayuno y la comida","Are you crazy or what, lunch isn't the main meal, if not the meal that's halfway between breakfast and dinner?","Are you crazy or what, lunch isn't the main meal, if not the meal that's halfway between breakfast and dinner?",1_No_hallucination,"1. Are you crazy or what, lunch isn't the main meal, if not the meal that's halfway between breakfast and dinner? <<< >>>
2. 3_Partial_hallucination 


**Explanation:**

The translation contains a partial hallucination:  ""if not the meal that's halfway between breakfast and dinner?"" This phrase introduces an invented detail about the relationship between meals in the context of the original Spanish sentence, which doesn't correspond to it."
spa_Latn,eng_Latn,No se menciona El Libro de Mormón para nada...,The Book of Mormon is not mentioned at all...,The Book of Mormon is not mentioned at all...,1_No_hallucination,"1. The Book of Mormon is not mentioned at all... <<< 
2. 1_No_hallucination"
spa_Latn,eng_Latn,Bajo el mando de Deng Xiaoping se introdujeron las primeras reformas económicas.,"Under the leadership of Deng Xiaoping, the first economic reforms took place.","Under the leadership of Deng Xiaoping, the first economic reforms took place.",1_No_hallucination,"1. Under the leadership of Deng Xiaoping, the first economic reforms took place. <<< >>>
2. 2_Small_hallucination 


**Explanation:** 

While ""the first economic reforms"" is a factual statement in the target translation, it's important to note that this sentence does introduce **some** level of interpretation into how these reforms were introduced under Deng Xiaoping's leadership."
spa_Latn,eng_Latn,"El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio","You've got to get the ball rolling, because you've got a lot to do with it.","<<<You've got to get the ball rolling, because you've got a lot to do with it>>>.",4_Full_hallucination,"1. You've got to get the ball rolling, because you've got a lot to do with it. <<< >>>  El bulo lo metes tú, ya que desde hace mucho tiempo, el chamorro es considerado por una parte de los lingüistas un español-austronesio
2. 2_Small_hallucination"
spa_Latn,eng_Latn,Quien te crees que sos para juzgar lo relevante para una organizacion internacional como,Who do you think you are to judge what's relevant to an international organization like,Who do you think you are to judge what's relevant to an international organization like,1_No_hallucination,"1. Quien te crees que sos para juzgar lo relevante para una organizacion internacional como 
<<<  Who do you think you are to judge what's relevant to an international organization like  >>> 
2. 2_Small_hallucination"
spa_Latn,eng_Latn,"Para obtener asesoramiento o autorizaciones y realizar reclamos, deben exhibir el correo electrónico de la aseguradora y sus números de teléfono internacionales.","To obtain advice or authorization and to make claims, you must display the insurer's e-mail address and international telephone numbers.","To obtain advice or authorization and to make claims, you must display the insurer's e-mail address and international telephone numbers.",1_No_hallucination,"1. To obtain advice or authorization and to make claims, you must display the insurer's e-mail address and international telephone numbers. <<< >>>
2. 2_Small_hallucination 


**Explanation:**

While there are some minor changes in phrasing (""advice"" vs ""guidance"",  ""reclamos"" vs ""claims""), the overall meaning of the source sentence is conveyed accurately in the target. There are only a few words changed or slightly reworded which don't introduce unrelated information."
spa_Latn,eng_Latn,Ni la Real Académica de la Lengua ni alguna institución histórica avala este concepto ni esta definición.,Neither the Royal Academy nor any other historical institution supports this concept.,Neither the Royal Academy nor any other historical institution supports this concept.,1_No_hallucination,"1. Neither the Royal Academy nor any other historical institution supports this concept. <<< >>>
2. 1_No_hallucination 


**Explanation:**  The target sentence accurately reflects the meaning of the source sentence and includes no invented or unrelated information."
